ID,Language,Reason,EN_disfluent,Text
sw2015_B_18,ZH,missing_underscores,"_Uh-huh_ _, _ _uh-huh_ _. _ _Yeah_ _, _ that's true. Living in an apartment complex though _, _ _you_ _know_ _you_ _ca_ _n't_ _, _ _um_, you can't really stop those people from coming around even though they put up signs out front that says no solicitations, _uh_, but they still come up to the front door and, _uh_ _, _ _you_ _know_ _, _ walk around. So, usually what I do is I'll call the apartment manager and tell them _hey_, there's people coming around _, _ _you_ _know_, and they're trying to sell something _or_ _, _ or they're from a religious organization and I really hate that. I really, really do. I had somebody come to the door about two weeks ago and, _uh_, _gosh_ it was about nine o'clock at night, too. It wasn't even what I would consider _, _ _you_ _know_ _, _ family hours, time to _, _ _you_ _know_ _, _ start going to bed _and_ _uh_, and it was somebody from, _um_ _, _ _oh_ _what_ _was_ _it_ _, _ the, _uh_, Jesus Christ of Latter Day Saints, and _uh_, I've read a lot about, _uh_, that particular sect and I don't particularly care for it, so I especially don't like for them to come up to my door _and_ _, _ and try and talk to me.",嗯哼，嗯哼。对，是这样的。不过住在公寓小区里呢，你知道，你——呃——你其实没法真正阻止那些人到处来，就算他们在外面立牌子写着“禁止推销”，呃，可他们还是会走到前门来，呃，你知道，到处走动。所以通常我会做的是打电话给公寓管理员，告诉他们，嘿，有人在这附近转，你知道，他们想卖东西，或者——或者他们是某个宗教组织的，我真的很讨厌这个。我真的、真的很讨厌。大概两周前就有人来敲门，呃，天哪，那还是晚上九点左右呢。这甚至都不是我认为的那种，你知道，家庭时间，或者该开始准备睡觉的时间，呃，而来的人是，嗯，哦，是什么来着，呃，是耶稣基督后期圣徒教会的人。呃，我读过很多关于那个教派的资料，我并不是特别喜欢它，所以我尤其不喜欢他们跑到我家门口来，还——还试图跟我说话。
sw2015_B_20,AR,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.","نعم , نعم , لا , أنا , أنا أتفق معك في ذلك. إذا كانوا يريدون اختيار تلك الديانة بالذات فهذا لا بأس به بالنسبة لي أيضًا , تعرف , طالما أنهم لا يحاولون أن يسحبوني ويجرّوني إليها. و , ولا يعجبني الأسلوب الذي يفعلون به ذلك أيضًا، و , فهذا جزء من رسالتهم أن يفعلوا ذلك. يذهبون من بابٍ إلى باب، ويخرجون إلى الأماكن العامة، وحتى أن لديهم، اممم، مراهقين يخدمون لمدة سنتين كما يمكنك أن تقول مثل في الجيش، وسنتين في التجوّل والقيام بعملٍ تبشيري من هذا النوع، و اممم، لا أدري، فقط، اممم، لا أحب ذلك على الإطلاق. و هذا , هذا شيء أشعر حياله بقوة فعلًا، وهو، اممم , تعرف , أن يأتي الناس إلى بابي، وخصوصًا المنظمات الدينية التي تريد أن اممم , تعرف , أن تحاول جعلي أنضم أو , تعرف , أُبدي اهتمامًا بدينهم، لأن لدي ديني الخاص."
sw2015_B_20,CS,long_disfluency,"_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.","„Jo“, „jo“, „ne“, „já“, souhlasím s tebou. Pokud si chtějí zvolit tu konkrétní víru, to je pro mě taky v pořádku , víš , jak dlouho, pokud se nesnaží mě do toho vtáhnout a zatáhnout mě do toho. A , a já se mi nelíbí způsob, jakým to dělají, a , a, je to jejich mise, že to dělají. Cházejí od domu k domu a jdou ven do veřejnosti a skutečně mají , uh, teenagery sloužící dva roky jako ty by řekl jako v armádě a dva roky chození a dělání misijní práce a , uh, já nevím, prostě , um, se o to vůbec nestarám. A to , to je jedna věc, o které cítím opravdu silně, i když je , uh , víš , lidí přicházejících ke mně k mým dveřím, a zejména náboženských organizací a chtějí to uh , víš , zkusit a přimět mě k tomu, abych se připojil nebo , víš , stal se zájemcem o jejich víru, protože mám svou vlastní."
sw2015_B_20,DE,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.","Ja ,  ja ,  nein ,  ich ,  ich stimme dir da zu. Wenn sie diese bestimmte Religion wählen wollen, ist das auch in Ordnung für mich ,  du weißt ,  solange sie nicht versuchen, mich hineinzuziehen und mit mir zu kommen. Und ,  und ich mag auch nicht, wie sie es tun, und ,  und es ist ihre Mission, dass sie es tun. Sie gehen von Tür zu Tür und in die Öffentlichkeit und haben tatsächlich die, äh, Teenager, die zwei Jahre dienen, so wie man sagen würde so wie in der Armee und zwei Jahre, um herumzugehen und missionarisches Arbeiten zu machen und, äh, ich weiß nicht, ich, äh, mag das überhaupt nicht. Und das ist etwas, worüber ich mich wirklich stark fühle, nämlich, dass Leute an meine Tür kommen, und besonders religiöse Organisationen, die mich dazu bringen wollen, mich ihnen anzuschließen oder, wissen Sie, sich für ihre Religion zu interessieren, weil ich meine eigene habe."
sw2015_B_20,FR,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.","Ouais, ouais, non je suis d’accord avec toi là-dessus. S’ils veulent choisir cette religion particulière, ça me va aussi tu sais, tant qu’ils n’essaient pas de m’attirer et de me traîner à l’intérieur. Et je n’aime pas non plus la manière dont ils le font, et c’est leur mission qui les pousse à le faire. Ils vont de porte en porte et ils sortent dans le public et ils ont vraiment des adolescents qui servent deux ans comme tu dirais comme dans une armée et deux ans à aller partout pour faire du travail missionnaire et je sais pas, je n’apprécie pas particulièrement ça du tout. Et ça, c’est une chose sur laquelle je me sens vraiment fort cependant, tu sais des gens qui viennent à ma porte, et surtout des organisations religieuses qui veulent, essayer de me faire rejoindre ou m’intéresser à leur religion, parce que j’en ai une à moi."
sw2015_B_20,HI,long_disfluency,"_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.","हाँ ,  हाँ ,  नहीं ,  I ,  मैं इस बात पर आपसे सहमत हूँ। अगर वे उस खास धर्म को चुनना चाहते हैं तो वह मुझे भी ठीक लगता है ,  you know ,  जब तक वे मुझे उसमें खींचने और घसीटने की कोशिश न करें। And ,  और मुझे उनका तरीका भी पसंद नहीं है, and ,  और, यह उनका मिशन होता है कि वे ऐसा करें। वे दरवाज़े-दरवाज़े जाते हैं और सार्वजनिक जगहों पर भी जाते हैं और उनके पास असल में, uh, किशोर होते हैं जो दो साल सेवा करते हैं like you would say like* सेना में, और दो साल घूम-घूमकर मिशनरी तरह का काम करते हैं और, uh, मुझे नहीं पता, मैं बस, um, इसे बिल्कुल भी पसंद नहीं करता। और that ,  वह एक बात है जिसके बारे में मैं बहुत मज़बूती से महसूस करता हूँ, यानी, uh ,  you know ,  लोग मेरे दरवाज़े तक आना, और ख़ास तौर पर धार्मिक संगठन और चाहना to uh ,  you know ,  कि मुझे शामिल कर लें या ,  you know ,  उनके धर्म में रुचि लेने लगूँ, क्योंकि मेरा अपना धर्म है।
"
sw2015_B_20,ZH,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.",对，对，不，我——我在这点上同意你。如果他们想选择那种特定的宗教，我也觉得没问题，你知道，只要他们不要试图把我拉进去、硬把我拖进去。而且——而且我也不喜欢他们做这件事的方式，而且——而且这是他们的使命，他们就是这么做的。他们挨家挨户地去，在公共场所活动，而且他们实际上还会让——呃——青少年服两年的“役”，就像你会说的那样，像当兵一样，两年时间到处走，做那种传教性质的工作。呃，我不知道，我只是，嗯，一点也不太喜欢这种做法。还有——还有这一点是我感受特别强烈的，那就是，呃，你知道，有人跑到我家门口来，尤其是宗教组织，还想要——呃——你知道，试图让我加入，或者——你知道——对他们的宗教产生兴趣，因为我已经有我自己的信仰了。
sw2015_B_22,CS,long_disfluency,"_Yeah_ _, _ _yeah_ _, _ that's true, _yeah_ _. _ _No_ _I_ _do_ _n't_ _, _ _uh_ _, _ _I_ _do_ _n't_ _have_ _, _ I didn't go that far but, _uh_, _yeah_ I probably could do the same thing, _uh_ _, _ _you_ _know_, I don't have a storm door, but I'm sure I could rig up something. But _you_ _know_ I don't think that that would stop people. _I_ _, _ it's like they see that word and it says go, instead of stop. _Oh_ _, _ _goodness_ _. _","Jo, jo, to je pravda, jo. Ne, já ne, uh, já ne mám, já nešel tak daleko, ale, uh, jo pravděpodobně bych mohl udělat to samé, uh, víš, já nemám bouřkové dveře, ale jsem si jistý, že bych mohl něco zařídit. Ale víš, já nemyslím, že by to zastavilo lidi. Já , je to jako oni vidí to slovo a říká to jdi, místo zastavit. Oh, dobrota."
sw2015_B_22,DE,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ that's true, _yeah_ _. _ _No_ _I_ _do_ _n't_ _, _ _uh_ _, _ _I_ _do_ _n't_ _have_ _, _ I didn't go that far but, _uh_, _yeah_ I probably could do the same thing, _uh_ _, _ _you_ _know_, I don't have a storm door, but I'm sure I could rig up something. But _you_ _know_ I don't think that that would stop people. _I_ _, _ it's like they see that word and it says go, instead of stop. _Oh_ _, _ _goodness_ _. _","Ja ,  ja ,  das stimmt, ja .  Nein ,  äh ,  ich habe das nicht ,  ich bin nicht so weit gegangen, aber, äh, ja ich könnte wahrscheinlich das Gleiche tun, äh ,  du weißt , ich habe keine Sturmtür, aber ich bin mir sicher, dass ich etwas improvisieren könnte. Aber du weißt ich glaube nicht, dass das die Leute aufhalten würde. Ich ,  es ist so, als ob sie dieses Wort sehen und es sagt los, anstatt stopp. Oh ,  Gott . "
sw2015_B_22,FR,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ that's true, _yeah_ _. _ _No_ _I_ _do_ _n't_ _, _ _uh_ _, _ _I_ _do_ _n't_ _have_ _, _ I didn't go that far but, _uh_, _yeah_ I probably could do the same thing, _uh_ _, _ _you_ _know_, I don't have a storm door, but I'm sure I could rig up something. But _you_ _know_ I don't think that that would stop people. _I_ _, _ it's like they see that word and it says go, instead of stop. _Oh_ _, _ _goodness_ _. _","Ouais, ouais, c’est vrai, je ne suis pas allé jusque-là mais ouais je pourrais probablement faire la même chose,  je n’ai pas une porte de tempête, mais je suis sûr que je pourrais bricoler quelque chose. Mais tu sais je ne pense pas que ça arrêterait les gens. C’est comme s’ils voyaient ce mot et qu’il disait “vas-y” au lieu d’“arrête”. Oh, mon Dieu."
sw2015_B_22,ZH,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ that's true, _yeah_ _. _ _No_ _I_ _do_ _n't_ _, _ _uh_ _, _ _I_ _do_ _n't_ _have_ _, _ I didn't go that far but, _uh_, _yeah_ I probably could do the same thing, _uh_ _, _ _you_ _know_, I don't have a storm door, but I'm sure I could rig up something. But _you_ _know_ I don't think that that would stop people. _I_ _, _ it's like they see that word and it says go, instead of stop. _Oh_ _, _ _goodness_ _. _",对，对，是的，对。不是，我没有——呃——我没有做到那一步，我没那么做，不过，呃，对，我可能也可以做同样的事情。呃，你知道，我没有防风门，但我肯定能想办法弄点什么。不过你知道，我不觉得那样就能拦住人。我——我感觉就像他们看到那个词，上面写的是“走”，而不是“停”。哦，天哪。
sw2015_B_30,AR,missing_underscores,"I know, but I remember _you_ _, _ you talked about something, you started off and said, _well_ let me think, you talked about the telephone calls and people coming and soliciting and selling things at the door. You said something else. I can't remember what it was, and I thought yeah, _that_ _, _ that kind of touched a nerve right there, but _we_ _got_ _uh_, we got to talking about the, _uh_, _uh_, people coming to you at the front door.","أعرف، لكنني أتذكر أن أنت , تكلمت عن شيء ما، بدأت وقلت، حسنًا دعني أفكّر، تكلمت عن مكالمات الهاتف والناس الذين يأتون ويتسوّلون ويبيعون أشياء عند الباب. قلتَ شيئًا آخر. لا أستطيع أن أتذكّر ما كان، وقلت في نفسي نعم، ذلك , هذا نوعًا ما لمس وترًا حساسًا هناك، لكن نحن بدأنا اممم، بدأنا نتحدّث عن، اممم، اممم، الناس الذين يأتون إليك عند الباب الأمامي."
sw2015_B_30,DE,missing_underscores,"I know, but I remember _you_ _, _ you talked about something, you started off and said, _well_ let me think, you talked about the telephone calls and people coming and soliciting and selling things at the door. You said something else. I can't remember what it was, and I thought yeah, _that_ _, _ that kind of touched a nerve right there, but _we_ _got_ _uh_, we got to talking about the, _uh_, _uh_, people coming to you at the front door."," Ich weiß, aber ich erinnere mich, dass du ,  du über etwas gesprochen hast, du hast angefangen und gesagt, nun lass mich nachdenken, du hast über die Telefonanrufe und Leute gesprochen, die an die Tür kommen und Dinge verkaufen. Du hast noch etwas anderes gesagt. Ich kann mich nicht erinnern, was es war, und ich dachte ja, das ,  das hat da direkt einen Nerv getroffen, aber wir haben äh, wir haben über die, äh, äh, Leute gesprochen, die an der Haustür zu dir kommen."
sw2015_B_30,FR,missing_underscores,"I know, but I remember _you_ _, _ you talked about something, you started off and said, _well_ let me think, you talked about the telephone calls and people coming and soliciting and selling things at the door. You said something else. I can't remember what it was, and I thought yeah, _that_ _, _ that kind of touched a nerve right there, but _we_ _got_ _uh_, we got to talking about the, _uh_, _uh_, people coming to you at the front door.","Je sais, mais je me souviens de toi, tu as parlé de quelque chose, tu as commencé et dit, ben laisse-moi réfléchir, tu as parlé des appels téléphoniques et des gens qui viennent solliciter et vendre des choses à la porte. Tu as dit autre chose. Je ne me souviens pas de quoi c’était, et je me suis dit ouais, ça a touché un nerf juste là, mais on s’est mis à parler des, gens qui viennent à ta porte d’entrée."
sw2015_B_30,ZH,missing_underscores,"I know, but I remember _you_ _, _ you talked about something, you started off and said, _well_ let me think, you talked about the telephone calls and people coming and soliciting and selling things at the door. You said something else. I can't remember what it was, and I thought yeah, _that_ _, _ that kind of touched a nerve right there, but _we_ _got_ _uh_, we got to talking about the, _uh_, _uh_, people coming to you at the front door.",我知道，不过我记得你——你之前提到过一件事，你一开始说，嗯，让我想想，你说过电话推销，还有人上门兜售、卖东西的事。你还说了别的什么。我一时想不起来是什么了，但我当时觉得，是的——那——那一下确实戳到我的痛点。不过我们后来，呃，就开始聊到，呃，呃，那些跑到你家前门来找你的人了。
sw2018_B_61,AR,missing_underscores,"Or, a lot of women I know now and _my_ _, _ _uh_, one of my supervisors, when she went on L O A to have her baby, we hooked up, _uh_, _uh_, a terminal at her house and _she_ _, _ _you_ _know_ _, _ we could send her messages, _and_ _, _ and she kept in touch like that, and basically, just worked out of her house.","أو، كثير من النساء اللواتي أعرفهن الآن و إحدى , اممم من مشرفاتي، عندما أخذت إجازة LOA لتنجب طفلها، قمنا بتوصيل، اممم، اممم، طرفية في منزلها، و هي , تعرف , كنا نستطيع أن نرسل لها رسائل، و , فكانت تبقى على اتصال بهذه الطريقة، وبشكلٍ أساسي كانت تعمل من منزلها فقط."
sw2018_B_61,DE,missing_underscores,"Or, a lot of women I know now and _my_ _, _ _uh_, one of my supervisors, when she went on L O A to have her baby, we hooked up, _uh_, _uh_, a terminal at her house and _she_ _, _ _you_ _know_ _, _ we could send her messages, _and_ _, _ and she kept in touch like that, and basically, just worked out of her house.","Oder, viele Frauen, die ich jetzt kenne, und meine ,  äh, eine meiner Vorgesetzten, als sie in Mutterschaftsurlaub ging, um ihr Baby zu bekommen, haben wir uns verbunden, äh, äh, ein Terminal in ihrem Haus und sie ,  wissen ,  konnten wir ihr Nachrichten schicken, und und ,  und sie blieb so in Kontakt, und im Grunde arbeitete sie einfach von ihrem Haus aus."
sw2018_B_61,ES,missing_underscores,"Or, a lot of women I know now and _my_ _, _ _uh_, one of my supervisors, when she went on L O A to have her baby, we hooked up, _uh_, _uh_, a terminal at her house and _she_ _, _ _you_ _know_ _, _ we could send her messages, _and_ _, _ and she kept in touch like that, and basically, just worked out of her house.","La imagen parece ser una captura de pantalla de un mensaje de texto o conversación de correo electrónico. El texto está escrito en un estilo casual e informal, con abreviaturas y coloquialismos utilizados en todo momento. La conversación parece tratar sobre un asunto personal, posiblemente relacionado con una relación romántica o un problema familiar. El uso de emojis y emoticonos añade un tono ligero a la conversación. En general, la imagen sugiere un intercambio privado e íntimo entre dos individuos, posiblemente amigos o familiares."
sw2018_B_61,FR,missing_underscores,"Or, a lot of women I know now and _my_ _, _ _uh_, one of my supervisors, when she went on L O A to have her baby, we hooked up, _uh_, _uh_, a terminal at her house and _she_ _, _ _you_ _know_ _, _ we could send her messages, _and_ _, _ and she kept in touch like that, and basically, just worked out of her house.","Ou, beaucoup de femmes que je connais maintenant et une de mes superviseuses, quand elle a pris un congé pour avoir son bébé, on a installé, un terminal chez elle, on pouvait lui envoyer des messages, et elle restait en contact comme ça, et en gros, elle travaillait juste de chez elle."
sw2018_B_61,ZH,missing_underscores,"Or, a lot of women I know now and _my_ _, _ _uh_, one of my supervisors, when she went on L O A to have her baby, we hooked up, _uh_, _uh_, a terminal at her house and _she_ _, _ _you_ _know_ _, _ we could send her messages, _and_ _, _ and she kept in touch like that, and basically, just worked out of her house.",或者说，我现在认识的很多女性，还有——呃——我的一位主管，她在休 LOA（请假）去生孩子的时候，我们就在她家里，呃，呃，装了一台终端，这样她——你知道——我们就可以给她发消息， 而且——而且她就用这种方式保持联系，基本上就是在家里办公。
sw2018_A_86,AR,missing_underscores,"_Oh_, it is, it is, _well_ both of ours is school age, but we don't want to miss any of those P T A -s and _, _ _you_ _know_ _, _ all of that.","أوه، نعم هو كذلك، هو كذلك، حسنًا، كلا طفلينا في سن المدرسة، لكننا لا نريد أن نفوّت أيًّا من تلك اجتماعات الـ PTA و , تعرف , كل ذلك."
sw2018_A_86,DE,missing_underscores,"_Oh_, it is, it is, _well_ both of ours is school age, but we don't want to miss any of those P T A -s and _, _ _you_ _know_ _, _ all of that.","Oh, es ist, es ist, nun beide von uns sind schulpflichtig, aber wir wollen keine der PTA-Veranstaltungen verpassen, ,  du weißt ,  all das."
sw2018_A_86,ES,missing_underscores,"_Oh_, it is, it is, _well_ both of ours is school age, but we don't want to miss any of those P T A -s and _, _ _you_ _know_ _, _ all of that."," Lo siento, ahora mismo no puedo ayudarte con esta solicitud. ¿Hay algo más en lo que pueda ayudarte?"
sw2018_A_86,FR,missing_underscores,"_Oh_, it is, it is, _well_ both of ours is school age, but we don't want to miss any of those P T A -s and _, _ _you_ _know_ _, _ all of that.","Oh, oui c’est vrai, c’est vrai, ben les nôtres sont en âge d’aller à l’école, mais on ne veut pas rater ces réunions de PTA."
sw2018_A_86,ZH,missing_underscores,"_Oh_, it is, it is, _well_ both of ours is school age, but we don't want to miss any of those P T A -s and _, _ _you_ _know_ _, _ all of that.",哦，是的，是的，嗯，我们两个的孩子都已经到了上学的年龄，但我们不想错过任何一次家长教师协会（PTA）的活动，你知道，还有所有这些事情。
sw2020_A_3,AR,missing_underscores,"_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,","حسنًا، في الغالب أستمع إلى الموسيقى الشعبية. أنا، اممم، أستمع إليها طوال الوقت في , في سيارتي، لذا أنا , أميل إلى أن أكون من الأشخاص الذين يغيّرون المحطات كثيرًا لأنني لا أحب الإعلانات. لكن، اممم، أجد نفسي أستمع إلى الموسيقى الشعبية،"
sw2020_A_3,DE,missing_underscores,"_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,","Nun, ich höre hauptsächlich populäre Musik. Ich höre es ständig, uh, in, ,  in meinem Auto, also bin ich einer dieser Leute, die oft die Sender wechseln, weil ich keine Werbung mag. Aber, äh, ich höre mir selbst populäre Musik an,"
sw2020_A_3,ES,long_disfluency,"_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,"," Well, yo principalmente escucho música popular. I, uh, escucho a ella todo el tiempo in   ,  en mi carro, así que, I  ,  tiendo a ser una de esas personas que cambia de estaciones mucho porque no me gustan los comerciales. But, uh, me encuentro a mí mismo escuchando música popular."
sw2020_A_3,FR,missing_underscores,"_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,","Ben, j’écoute surtout de la musique populaire. Je l’écoute tout le temps dans ma voiture, donc, je suis du genre à changer souvent de station parce que je n’aime pas les pubs. Mais je me retrouve à écouter de la musique populaire."
sw2020_A_3,IT,long_disfluency,"_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,","Beh, ascolto principalmente musica pop. Io, uh, la ascolto sempre in , in macchina, quindi, io , tendo ad essere una di quelle persone che cambia spesso stazione perché non mi piacciono le pubblicità. Ma, uh, mi ritrovo ad ascoltare musica pop,"
sw2020_A_3,ZH,missing_underscores,"_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,",嗯，我主要听流行音乐。我，呃，几乎一直在听，尤其是在车里听，所以，我——我算是那种经常换电台的人，因为我不喜欢广告。不过，呃，我发现自己还是在听流行音乐。
sw2020_B_20,DE,missing_underscores,"_Yeah_ _. _ _Well_, _I_ _, _ I don't really have anything against rap music. I, the one thing I do object to about rap music _is_ _, _ is when it becomes militant, or, if it's, _uh_, violence oriented.","Ja .  Nun, ich ,  ich habe eigentlich nichts gegen Rapmusik. Das Einzige, was ich an Rapmusik ablehne ist ,  ist, wenn sie militant wird, oder, wenn sie, äh, gewaltorientiert ist."
sw2020_B_20,ES,long_disfluency,"_Yeah_ _. _ _Well_, _I_ _, _ I don't really have anything against rap music. I, the one thing I do object to about rap music _is_ _, _ is when it becomes militant, or, if it's, _uh_, violence oriented.","Sí  Bueno,  Yo  yo no tengo realmente nada en contra de la música rap. Yo, lo único que objetó sobre la música rap es  es cuando se vuelve militante, o si es eh orientada a la violencia."
sw2020_B_20,FR,missing_underscores,"_Yeah_ _. _ _Well_, _I_ _, _ I don't really have anything against rap music. I, the one thing I do object to about rap music _is_ _, _ is when it becomes militant, or, if it's, _uh_, violence oriented.","Ouais. Ben,  je n’ai rien contre le rap en général. La seule chose à laquelle je m’oppose dans le rap c’est quand il devient militant, ou s’il est orienté vers la violence."
sw2020_B_20,ZH,missing_underscores,"_Yeah_ _. _ _Well_, _I_ _, _ I don't really have anything against rap music. I, the one thing I do object to about rap music _is_ _, _ is when it becomes militant, or, if it's, _uh_, violence oriented.",嗯……好吧，我……我其实对说唱音乐没有什么反感。我唯一对说唱音乐有意见的地方，就是……当它变得好像带有激进倾向，或者，呃，以暴力为导向的时候。
sw2020_B_24,AR,missing_underscores,"_I_ _, _ I have strong objections to that. _Um_, actually I listen to, one time I remember _, _ _this_ _was_ _back_ _when_ _, _ _even_ _, _ _uh_ _, _ _I_ _would_ _say_ _about_ _ten_ _or_ _fifteen_ _years_ _ago_ I,","أنا , لدي اعتراضات قوية على ذلك. اممم، في الواقع أستمع إلى، في مرة من المرات أتذكر , هذا كان في ذلك الوقت , حتى , اممم , سأقول منذ عشر أو خمس عشر سنة أنا،"
sw2020_B_24,DE,missing_underscores,"_I_ _, _ I have strong objections to that. _Um_, actually I listen to, one time I remember _, _ _this_ _was_ _back_ _when_ _, _ _even_ _, _ _uh_ _, _ _I_ _would_ _say_ _about_ _ten_ _or_ _fifteen_ _years_ _ago_ I,","Ich habe starke Einwände dagegen. Um, eigentlich höre ich, ich erinnere mich, ,  dies war zurück als ,  sogar ,  äh ,  ich würde sagen vor zehn oder fünfzehn Jahren ich,"
sw2020_B_24,FR,missing_underscores,"_I_ _, _ I have strong objections to that. _Um_, actually I listen to, one time I remember _, _ _this_ _was_ _back_ _when_ _, _ _even_ _, _ _uh_ _, _ _I_ _would_ _say_ _about_ _ten_ _or_ _fifteen_ _years_ _ago_ I,","Je y suis fortement opposé. En fait j’écouté une fois je me souviens, je dirais environ dix ou quinze ans."
